ID	xref	prefLabel
http://purl.obolibrary.org/obo/UBERON_0009577		metencephalon sulcus limitans
http://purl.obolibrary.org/obo/UBERON_0009578		myelencephalon sulcus limitans
http://purl.obolibrary.org/obo/UBERON_0009580		diencephalon mantle layer
http://purl.obolibrary.org/obo/UBERON_0009581		midbrain mantle layer
http://purl.obolibrary.org/obo/UBERON_0009583		spinal cord mantle layer
http://purl.obolibrary.org/obo/UBERON_0009584		1st arch mandibular mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009602		left lung associated mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009603		right lung associated mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009610		forebrain neural plate
http://purl.obolibrary.org/obo/UBERON_0009611		midbrain neural plate
http://purl.obolibrary.org/obo/UBERON_0009614		hindbrain neural plate
http://purl.obolibrary.org/obo/UBERON_0009615		midbrain hindbrain boundary neural plate
http://purl.obolibrary.org/obo/UBERON_0009616		presumptive midbrain
http://purl.obolibrary.org/obo/UBERON_0009617		head paraxial mesoderm
http://purl.obolibrary.org/obo/UBERON_0009618		trunk paraxial mesoderm
http://purl.obolibrary.org/obo/UBERON_0009621		tail somite
http://purl.obolibrary.org/obo/UBERON_0009638		orbitosphenoid ossification center
http://purl.obolibrary.org/obo/UBERON_0009641		ansa lenticularis
http://purl.obolibrary.org/obo/UBERON_0009643		central tegmental tract
http://purl.obolibrary.org/obo/UBERON_0009657		artery of lip
http://purl.obolibrary.org/obo/UBERON_0009661		midbrain nucleus
http://purl.obolibrary.org/obo/UBERON_0009662		hindbrain nucleus
http://purl.obolibrary.org/obo/UBERON_0009663		telencephalic nucleus
http://purl.obolibrary.org/obo/UBERON_0009664		gut mesentery
http://purl.obolibrary.org/obo/UBERON_0009669		embryonic cloacal lumen
http://purl.obolibrary.org/obo/UBERON_0009670		rectal lumen
http://purl.obolibrary.org/obo/UBERON_0009676		early telencephalic vesicle
http://purl.obolibrary.org/obo/UBERON_0009708		dorsal pancreas
http://purl.obolibrary.org/obo/UBERON_0009709		ventral pancreas
http://purl.obolibrary.org/obo/UBERON_0009712		endocardium of right ventricle
http://purl.obolibrary.org/obo/UBERON_0009713		endocardium of left ventricle
http://purl.obolibrary.org/obo/UBERON_0009715		stomodeal lumen
http://purl.obolibrary.org/obo/UBERON_0009722		entire pharyngeal arch endoderm
http://purl.obolibrary.org/obo/UBERON_0009751		cardiac mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009752		pancreas mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009758		abdominal ganglion
http://purl.obolibrary.org/obo/UBERON_0009775		lateral medullary reticular complex
http://purl.obolibrary.org/obo/UBERON_0009778		pleural sac
http://purl.obolibrary.org/obo/UBERON_0009842		glandular acinus
http://purl.obolibrary.org/obo/UBERON_0009846		embryonic cloacal epithelium
http://purl.obolibrary.org/obo/UBERON_0009848		zona limitans intrathalamica
http://purl.obolibrary.org/obo/UBERON_0009854		digestive tract diverticulum
http://purl.obolibrary.org/obo/UBERON_0009856		sac
http://purl.obolibrary.org/obo/UBERON_0009870		zone of stomach
http://purl.obolibrary.org/obo/UBERON_0009881		anterior lateral plate mesoderm
http://purl.obolibrary.org/obo/UBERON_0009889		secondary heart field
http://purl.obolibrary.org/obo/UBERON_0009891		facial mesenchyme
http://purl.obolibrary.org/obo/UBERON_0009897		right auditory cortex
http://purl.obolibrary.org/obo/UBERON_0009898		left auditory cortex
http://purl.obolibrary.org/obo/UBERON_0009899		pole of cerebral hemisphere
http://purl.obolibrary.org/obo/UBERON_0009911		lobule
http://purl.obolibrary.org/obo/UBERON_0009912		anatomical lobe
http://purl.obolibrary.org/obo/UBERON_0009920		optic neural crest
http://purl.obolibrary.org/obo/UBERON_0009953		post-embryonic organism
http://purl.obolibrary.org/obo/UBERON_0009955		neurogenic placode
http://purl.obolibrary.org/obo/UBERON_0009970		epithelium of pancreatic duct
http://purl.obolibrary.org/obo/UBERON_0009974		lumen of Rathke's pouch
http://purl.obolibrary.org/obo/UBERON_0010000		multicellular anatomical structure
http://purl.obolibrary.org/obo/UBERON_0010009		aggregate regional part of brain
http://purl.obolibrary.org/obo/UBERON_0010010		basal nucleus of telencephalon
http://purl.obolibrary.org/obo/UBERON_0010011		collection of basal ganglia
http://purl.obolibrary.org/obo/UBERON_0010031		6th arch mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010032		anterior part of tongue
http://purl.obolibrary.org/obo/UBERON_0010039		food storage organ
http://purl.obolibrary.org/obo/UBERON_0010042		1st arch mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010045		1st arch maxillary mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010046		entire pharyngeal arch associated mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010047		oral gland
http://purl.obolibrary.org/obo/UBERON_0010052		mucosa of dorsum of tongue
http://purl.obolibrary.org/obo/UBERON_0010056		future tongue
http://purl.obolibrary.org/obo/UBERON_0010059		hypoglossal cord
http://purl.obolibrary.org/obo/UBERON_0010064		open anatomical space
http://purl.obolibrary.org/obo/UBERON_0010077		cuboidal epithelium
http://purl.obolibrary.org/obo/UBERON_0010081		future common hepatic duct
http://purl.obolibrary.org/obo/UBERON_0010083		future dermis
http://purl.obolibrary.org/obo/UBERON_0010084		future diaphragm
http://purl.obolibrary.org/obo/UBERON_0010091		future hindbrain meninx
http://purl.obolibrary.org/obo/UBERON_0010092		future metencephalon
http://purl.obolibrary.org/obo/UBERON_0010096		future myelencephalon
http://purl.obolibrary.org/obo/UBERON_0010123		future facial nucleus
http://purl.obolibrary.org/obo/UBERON_0010124		future inferior salivatory nucleus
http://purl.obolibrary.org/obo/UBERON_0010125		future superior salivatory nucleus
http://purl.obolibrary.org/obo/UBERON_0010126		future nucleus ambiguus
http://purl.obolibrary.org/obo/UBERON_0010127		future dorsal motor nucleus of vagus
http://purl.obolibrary.org/obo/UBERON_0010131		conducting tissue of heart
http://purl.obolibrary.org/obo/UBERON_0010133		neuroendocrine gland
http://purl.obolibrary.org/obo/UBERON_0010134		secretory circumventricular organ
http://purl.obolibrary.org/obo/UBERON_0010135		sensory circumventricular organ
http://purl.obolibrary.org/obo/UBERON_0010152		skin mucus
http://purl.obolibrary.org/obo/UBERON_0010156		sphenofrontal suture
http://purl.obolibrary.org/obo/UBERON_0010161		lumen of blood vessel
http://purl.obolibrary.org/obo/UBERON_0010162		post-anal tail tip
http://purl.obolibrary.org/obo/UBERON_0010183		liver trabecula
http://purl.obolibrary.org/obo/UBERON_0010188		protuberance
http://purl.obolibrary.org/obo/UBERON_0010191		aortic system
http://purl.obolibrary.org/obo/UBERON_0010192		genital artery
http://purl.obolibrary.org/obo/UBERON_0010194		hepatic portal system
http://purl.obolibrary.org/obo/UBERON_0010199		bona-fide anatomical boundary
http://purl.obolibrary.org/obo/UBERON_0010204		tail vasculature
http://purl.obolibrary.org/obo/UBERON_0010212		laryngeal apparatus
http://purl.obolibrary.org/obo/UBERON_0010213		laryngeal pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0010221		laryngeal associated mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010225		thalamic complex
http://purl.obolibrary.org/obo/UBERON_0010227		future cardiac atrium
http://purl.obolibrary.org/obo/UBERON_0010230		eyeball of camera-type eye
http://purl.obolibrary.org/obo/UBERON_0010252		1st arch mandibular mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010253		1st arch maxillary mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010254		2nd arch mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010255		3rd arch mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010256		4th arch mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010257		6th arch mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010258		mesenchyme from rhombencephalic neural crest
http://purl.obolibrary.org/obo/UBERON_0010259		1st arch mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010262		operculum of brain
http://purl.obolibrary.org/obo/UBERON_0010272		hyoid apparatus
http://purl.obolibrary.org/obo/UBERON_0010273		zone of hyoid bone
http://purl.obolibrary.org/obo/UBERON_0010276		space in vertebral column
http://purl.obolibrary.org/obo/UBERON_0010285		midbrain basal plate
http://purl.obolibrary.org/obo/UBERON_0010286		midbrain neural tube
http://purl.obolibrary.org/obo/UBERON_0010291		layer of sclera
http://purl.obolibrary.org/obo/UBERON_0010294		scleral endothelium
http://purl.obolibrary.org/obo/UBERON_0010299		scleral mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010303		extraembryonic epithelium
http://purl.obolibrary.org/obo/UBERON_0010312		immature eye
http://purl.obolibrary.org/obo/UBERON_0010313		neural crest-derived structure
http://purl.obolibrary.org/obo/UBERON_0010314		structure with developmental contribution from neural crest
http://purl.obolibrary.org/obo/UBERON_0010316		germ layer / neural crest
http://purl.obolibrary.org/obo/UBERON_0010321		skeletal element of eye region
http://purl.obolibrary.org/obo/UBERON_0010323		cranial skeletal system
http://purl.obolibrary.org/obo/UBERON_0010329		paired limb/fin bud mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010333		extraembryonic membrane mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010334		maxillary process mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010335		maxillary process mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010336		mandibular process mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010337		mandibular process mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010338		1st arch maxillary mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010339		1st arch mandibular mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010341		1st arch mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010343		2nd arch mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010344		3rd arch mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010345		4th arch mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010347		6th arch mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010349		otic capsule pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0010355		ossification center
http://purl.obolibrary.org/obo/UBERON_0010359		pharyngeal arch mesenchyme from neural crest
http://purl.obolibrary.org/obo/UBERON_0010360		pharyngeal arch mesenchyme from head mesenchyme
http://purl.obolibrary.org/obo/UBERON_0010362		endoskeleton
http://purl.obolibrary.org/obo/UBERON_0010363		endochondral element
http://purl.obolibrary.org/obo/UBERON_0010364		dermal skeleton
http://purl.obolibrary.org/obo/UBERON_0010368		pulmonary lobule
http://purl.obolibrary.org/obo/UBERON_0010371		ecto-epithelium
http://purl.obolibrary.org/obo/UBERON_0010375		pancreas dorsal primordium
http://purl.obolibrary.org/obo/UBERON_0010376		pancreas ventral primordium
http://purl.obolibrary.org/obo/UBERON_0010377		mesenchyme from somatopleure
http://purl.obolibrary.org/obo/UBERON_0010378		mesenchyme from splanchnopleure
http://purl.obolibrary.org/obo/UBERON_0010399		spleen trabecular artery
http://purl.obolibrary.org/obo/UBERON_0010400		spleen trabecular vein
http://purl.obolibrary.org/obo/UBERON_0010409		ocular surface region
http://purl.obolibrary.org/obo/UBERON_0010425		internal naris
http://purl.obolibrary.org/obo/UBERON_0010427		ciliary processes
http://purl.obolibrary.org/obo/UBERON_0010428		flat bone
http://purl.obolibrary.org/obo/UBERON_0010498		pseudostratified columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0010499		pseudostratified ciliated columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0010522		replacement element
http://purl.obolibrary.org/obo/UBERON_0010523		microcirculatory vessel
http://purl.obolibrary.org/obo/UBERON_0010527		cavity of bone organ
http://purl.obolibrary.org/obo/UBERON_0010528		pneumatic cavity of bone
http://purl.obolibrary.org/obo/UBERON_0010707		appendage girdle complex
http://purl.obolibrary.org/obo/UBERON_0010708		pectoral complex
http://purl.obolibrary.org/obo/UBERON_0010719		girdle skeleton
http://purl.obolibrary.org/obo/UBERON_0010728		sphenoid lesser wing pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0010740		bone of appendage girdle complex
http://purl.obolibrary.org/obo/UBERON_0010741		bone of pectoral complex
http://purl.obolibrary.org/obo/UBERON_0010743		meningeal cluster
http://purl.obolibrary.org/obo/UBERON_0010891		pectoral complex muscle
http://purl.obolibrary.org/obo/UBERON_0010893		median external naris
http://purl.obolibrary.org/obo/UBERON_0010912		subdivision of skeleton
http://purl.obolibrary.org/obo/UBERON_0010913		vertebral element
http://purl.obolibrary.org/obo/UBERON_0010959		craniocervical muscle
http://purl.obolibrary.org/obo/UBERON_0011004		pharyngeal arch cartilage
http://purl.obolibrary.org/obo/UBERON_0011085		palatoquadrate arch
http://purl.obolibrary.org/obo/UBERON_0011094		vertebra cartilage element
http://purl.obolibrary.org/obo/UBERON_0011095		vertebra pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0011108		synovial joint of pectoral girdle
http://purl.obolibrary.org/obo/UBERON_0011120		laryngeal joint
http://purl.obolibrary.org/obo/UBERON_0011134		nonsynovial joint
http://purl.obolibrary.org/obo/UBERON_0011137		axial skeletal system
http://purl.obolibrary.org/obo/UBERON_0011138		postcranial axial skeletal system
http://purl.obolibrary.org/obo/UBERON_0011148		submucosal gland
http://purl.obolibrary.org/obo/UBERON_0011156		facial skeleton
http://purl.obolibrary.org/obo/UBERON_0011158		primary subdivision of skull
http://purl.obolibrary.org/obo/UBERON_0011159		primary subdivision of cranial skeletal system
http://purl.obolibrary.org/obo/UBERON_0011164		neurocranium bone
http://purl.obolibrary.org/obo/UBERON_0011171		joint connecting upper and lower jaws
http://purl.obolibrary.org/obo/UBERON_0011185		gastrointestinal sphincter
http://purl.obolibrary.org/obo/UBERON_0011189		lamina propria of large intestine
http://purl.obolibrary.org/obo/UBERON_0011198		muscle layer of large intestine
http://purl.obolibrary.org/obo/UBERON_0011201		muscle layer of small intestine
http://purl.obolibrary.org/obo/UBERON_0011214		nucleus of midbrain tectum
http://purl.obolibrary.org/obo/UBERON_0011215		central nervous system cell part cluster
http://purl.obolibrary.org/obo/UBERON_0011216		organ system subdivision
http://purl.obolibrary.org/obo/UBERON_0011222		intra-ocular muscle
http://purl.obolibrary.org/obo/UBERON_0011233		synovial membrane of synovial tendon sheath
http://purl.obolibrary.org/obo/UBERON_0011234		fibrous membrane of synovial tendon sheath
http://purl.obolibrary.org/obo/UBERON_0011241		ethmoid region
http://purl.obolibrary.org/obo/UBERON_0011249		appendicular skeletal system
http://purl.obolibrary.org/obo/UBERON_0011270		dorsal trunk
http://purl.obolibrary.org/obo/UBERON_0011272		embryonic skin basal layer
http://purl.obolibrary.org/obo/UBERON_0011299		white matter of telencephalon
http://purl.obolibrary.org/obo/UBERON_0011300		gray matter of telencephalon
http://purl.obolibrary.org/obo/UBERON_0011332		extrinsic tongue pre-muscle mass
http://purl.obolibrary.org/obo/UBERON_0011357		Reissner's fiber
http://purl.obolibrary.org/obo/UBERON_0011362		cranial blood vasculature
http://purl.obolibrary.org/obo/UBERON_0011565		lumen of gastrointestinal system
http://purl.obolibrary.org/obo/UBERON_0011566		lumen of esophagus
http://purl.obolibrary.org/obo/UBERON_0011582		paired limb/fin skeleton
http://purl.obolibrary.org/obo/UBERON_0011585		cell condensation
http://purl.obolibrary.org/obo/UBERON_0011590		commissure of diencephalon
http://purl.obolibrary.org/obo/UBERON_0011591		tract of diencephalon
http://purl.obolibrary.org/obo/UBERON_0011592		future upper lip
http://purl.obolibrary.org/obo/UBERON_0011595		jaw region
http://purl.obolibrary.org/obo/UBERON_0011596		future lower lip
http://purl.obolibrary.org/obo/UBERON_0011597		bone of upper jaw
http://purl.obolibrary.org/obo/UBERON_0011642		oral epithelium from ectoderm
http://purl.obolibrary.org/obo/UBERON_0011648		jaw muscle
http://purl.obolibrary.org/obo/UBERON_0011676		subdivision of organism along main body axis
http://purl.obolibrary.org/obo/UBERON_0011677		trunk vertebra
http://purl.obolibrary.org/obo/UBERON_0011695		embryonic cardiovascular system
http://purl.obolibrary.org/obo/UBERON_0011766		left recurrent laryngeal nerve
http://purl.obolibrary.org/obo/UBERON_0011767		right recurrent laryngeal nerve
http://purl.obolibrary.org/obo/UBERON_0011772		lower jaw opening
http://purl.obolibrary.org/obo/UBERON_0011773		upper jaw opening
http://purl.obolibrary.org/obo/UBERON_0011775		vagus nerve nucleus
http://purl.obolibrary.org/obo/UBERON_0011777		nucleus of spinal cord
http://purl.obolibrary.org/obo/UBERON_0011778		motor nucleus of vagal nerve
http://purl.obolibrary.org/obo/UBERON_0011779		nerve of head region
http://purl.obolibrary.org/obo/UBERON_0011814		non-neurogenic ectodermal placode
http://purl.obolibrary.org/obo/UBERON_0011820		atrioventricular region
http://purl.obolibrary.org/obo/UBERON_0011821		irregular connective tissue
http://purl.obolibrary.org/obo/UBERON_0011822		dense irregular connective tissue
http://purl.obolibrary.org/obo/UBERON_0011823		dense connective tissue
http://purl.obolibrary.org/obo/UBERON_0011824		fibrous connective tissue
http://purl.obolibrary.org/obo/UBERON_0011825		loose connective tissue
http://purl.obolibrary.org/obo/UBERON_0011858		acinus of exocrine gland
http://purl.obolibrary.org/obo/UBERON_0011860		collection of collagen fibrils
http://purl.obolibrary.org/obo/UBERON_0011861		aorta collagen fibril
http://purl.obolibrary.org/obo/UBERON_0011862		pulmonary collagen fibril
http://purl.obolibrary.org/obo/UBERON_0011863		bone collagen fibril
http://purl.obolibrary.org/obo/UBERON_0011864		tendon collagen fibril
http://purl.obolibrary.org/obo/UBERON_0011878		muscle layer of esophagus
http://purl.obolibrary.org/obo/UBERON_0011892		anterior uvea
http://purl.obolibrary.org/obo/UBERON_0011899		epimysium
http://purl.obolibrary.org/obo/UBERON_0011919		yolk sac blood island
http://purl.obolibrary.org/obo/UBERON_0011925		preganglionic autonomic fiber
http://purl.obolibrary.org/obo/UBERON_0011927		preganglionic sympathetic fiber
http://purl.obolibrary.org/obo/UBERON_0011953		stomach glandular region
http://purl.obolibrary.org/obo/UBERON_0011955		left hepatic vein
http://purl.obolibrary.org/obo/UBERON_0011956		right hepatic vein
http://purl.obolibrary.org/obo/UBERON_0011997		coelom
http://purl.obolibrary.org/obo/UBERON_0012054		myocoele
http://purl.obolibrary.org/obo/UBERON_0012071		palate bone
http://purl.obolibrary.org/obo/UBERON_0012072		palatal part of dermatocranium
http://purl.obolibrary.org/obo/UBERON_0012075		replacement bone
http://purl.obolibrary.org/obo/UBERON_0012172		stomach primordium
http://purl.obolibrary.org/obo/UBERON_0012175		acoustico-facial VII-VIII ganglion complex
http://purl.obolibrary.org/obo/UBERON_0012180		head or neck skin
http://purl.obolibrary.org/obo/UBERON_0012193		phrenic vein
http://purl.obolibrary.org/obo/UBERON_0012254		abdominal aorta artery
http://purl.obolibrary.org/obo/UBERON_0012274		columnar epithelium
http://purl.obolibrary.org/obo/UBERON_0012275		meso-epithelium
http://purl.obolibrary.org/obo/UBERON_0012278		gland of nasal mucosa
http://purl.obolibrary.org/obo/UBERON_0012287		Rathkes pouch epithelium
http://purl.obolibrary.org/obo/UBERON_0012314		embryonic facial prominence
http://purl.obolibrary.org/obo/UBERON_0012320		cervical artery
http://purl.obolibrary.org/obo/UBERON_0012321		deep cervical artery
http://purl.obolibrary.org/obo/UBERON_0012324		transverse cervical artery
http://purl.obolibrary.org/obo/UBERON_0012329		keratinized stratified squamous epithelium
http://purl.obolibrary.org/obo/UBERON_0012360		bone of jaw
http://purl.obolibrary.org/obo/UBERON_0012361		internal anal region
http://purl.obolibrary.org/obo/UBERON_0012367		muscle layer of intestine
http://purl.obolibrary.org/obo/UBERON_0012375		subserosa
http://purl.obolibrary.org/obo/UBERON_0012416		respiratory system arterial smooth muscle
http://purl.obolibrary.org/obo/UBERON_0012418		respiratory system venous smooth muscle
http://purl.obolibrary.org/obo/UBERON_0012423		layer of microvilli
http://purl.obolibrary.org/obo/UBERON_0012425		striated border microvillus layer
http://purl.obolibrary.org/obo/UBERON_0012430		tunica fibrosa of eyeball
http://purl.obolibrary.org/obo/UBERON_0012463		cloacal lumen
http://purl.obolibrary.org/obo/UBERON_0012464		cloacal vent
http://purl.obolibrary.org/obo/UBERON_0012465		lumen of terminal part of digestive tract
http://purl.obolibrary.org/obo/UBERON_0012466		extraembryonic cavity
http://purl.obolibrary.org/obo/UBERON_0012467		enclosed anatomical space
http://purl.obolibrary.org/obo/UBERON_0012469		external anal region
http://purl.obolibrary.org/obo/UBERON_0012475		skeleton of pectoral complex
http://purl.obolibrary.org/obo/UBERON_0012477		dorsal part of neck
http://purl.obolibrary.org/obo/UBERON_0012478		cloacal gland
http://purl.obolibrary.org/obo/UBERON_0012480		cloacal mucosa
http://purl.obolibrary.org/obo/UBERON_0012481		cloacal epithelium
http://purl.obolibrary.org/obo/UBERON_0012482		submucosa of cloaca
http://purl.obolibrary.org/obo/UBERON_0012483		serosa of cloaca
http://purl.obolibrary.org/obo/UBERON_0012485		cloacal villus
http://purl.obolibrary.org/obo/UBERON_0012486		muscle layer of cloaca
http://purl.obolibrary.org/obo/UBERON_0012488		muscle layer of duodenum
http://purl.obolibrary.org/obo/UBERON_0012489		muscle layer of colon
http://purl.obolibrary.org/obo/UBERON_0012490		muscle layer of anal canal
http://purl.obolibrary.org/obo/UBERON_0012504		adventitia of esophagus
http://purl.obolibrary.org/obo/UBERON_0012650		gastroduodenal junction
http://purl.obolibrary.org/obo/UBERON_0012651		mucosa of gastroduodenal junction
http://purl.obolibrary.org/obo/UBERON_0013118		sulcus of brain
http://purl.obolibrary.org/obo/UBERON_0013126		vein of abdomen
http://purl.obolibrary.org/obo/UBERON_0013127		pulmonary venous system
http://purl.obolibrary.org/obo/UBERON_0013136		vein of lip
http://purl.obolibrary.org/obo/UBERON_0013140		systemic vein
http://purl.obolibrary.org/obo/UBERON_0013147		early mesencephalic vesicle
http://purl.obolibrary.org/obo/UBERON_0013148		early midbrain vesicle
http://purl.obolibrary.org/obo/UBERON_0013149		hindbrain vesicle
http://purl.obolibrary.org/obo/UBERON_0013150		future brain vesicle
http://purl.obolibrary.org/obo/UBERON_0013151		choroidal artery
http://purl.obolibrary.org/obo/UBERON_0013156		1st arch mandibular endoderm
http://purl.obolibrary.org/obo/UBERON_0013158		foregut-midgut junction gland
http://purl.obolibrary.org/obo/UBERON_0013159		epithalamus mantle layer
http://purl.obolibrary.org/obo/UBERON_0013160		epithalamus ventricular layer
http://purl.obolibrary.org/obo/UBERON_0013161		left lateral ventricle
http://purl.obolibrary.org/obo/UBERON_0013162		right lateral ventricle
http://purl.obolibrary.org/obo/UBERON_0013199		stria of neuraxis
http://purl.obolibrary.org/obo/UBERON_0013232		serous acinus
http://purl.obolibrary.org/obo/UBERON_0013411		cranial cavity
http://purl.obolibrary.org/obo/UBERON_0013479		lung endothelium
http://purl.obolibrary.org/obo/UBERON_0013498		vestibulo-cochlear VIII ganglion complex
http://purl.obolibrary.org/obo/UBERON_0013501		cloacal sphincter
http://purl.obolibrary.org/obo/UBERON_0013503		caudal vertebra cartilage element
http://purl.obolibrary.org/obo/UBERON_0013504		caudal vertebra pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0013505		cervical vertebra cartilage element
http://purl.obolibrary.org/obo/UBERON_0013506		cervical vertebra pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0013507		thoracic vertebra cartilage element
http://purl.obolibrary.org/obo/UBERON_0013508		thoracic vertebra pre-cartilage condensation
http://purl.obolibrary.org/obo/UBERON_0013514		space surrounding organism
http://purl.obolibrary.org/obo/UBERON_0013522		subdivision of tube
http://purl.obolibrary.org/obo/UBERON_0013525		stomach lumen
http://purl.obolibrary.org/obo/UBERON_0013526		otocyst lumen
http://purl.obolibrary.org/obo/UBERON_0013529		Brodmann area
http://purl.obolibrary.org/obo/UBERON_0013559		Brodmann (1909) area 28
http://purl.obolibrary.org/obo/UBERON_0013605		layer of lateral geniculate body
http://purl.obolibrary.org/obo/UBERON_0013636		epithelium of intestinal villus
http://purl.obolibrary.org/obo/UBERON_0013683		left dorsal thalamus
http://purl.obolibrary.org/obo/UBERON_0013684		right dorsal thalamus
http://purl.obolibrary.org/obo/UBERON_0013685		foramen of skull
http://purl.obolibrary.org/obo/UBERON_0013686		anatomical conduit space
http://purl.obolibrary.org/obo/UBERON_0013694		brain endothelium
http://purl.obolibrary.org/obo/UBERON_0013695		colon endothelium
http://purl.obolibrary.org/obo/UBERON_0013697		exocrine pancreas epithelium
http://purl.obolibrary.org/obo/UBERON_0013700		axial musculature
http://purl.obolibrary.org/obo/UBERON_0013701		main body axis
http://purl.obolibrary.org/obo/UBERON_0013702		body proper
http://purl.obolibrary.org/obo/UBERON_0013704		notochordal canal
http://purl.obolibrary.org/obo/UBERON_0013727		notochordal fluid
http://purl.obolibrary.org/obo/UBERON_0013733		caudal linear nucleus
http://purl.obolibrary.org/obo/UBERON_0013734		rostral linear nucleus
http://purl.obolibrary.org/obo/UBERON_0013736		interfascicular linear nucleus
http://purl.obolibrary.org/obo/UBERON_0013737		paranigral nucleus
http://purl.obolibrary.org/obo/UBERON_0013738		parabrachial pigmental nucleus
http://purl.obolibrary.org/obo/UBERON_0013754		integumentary system layer
http://purl.obolibrary.org/obo/UBERON_0013755		arterial blood
http://purl.obolibrary.org/obo/UBERON_0013756		venous blood
http://purl.obolibrary.org/obo/UBERON_0013757		capillary blood
http://purl.obolibrary.org/obo/UBERON_0013765		digestive system element
http://purl.obolibrary.org/obo/UBERON_0013768		great vessel of heart
http://purl.obolibrary.org/obo/UBERON_0014283		piriform cortex layer 3
http://purl.obolibrary.org/obo/UBERON_0014371		future telencephalon
http://purl.obolibrary.org/obo/UBERON_0014387		mesenchyme derived from neural crest
http://purl.obolibrary.org/obo/UBERON_0014389		gustatory papilla of tongue
http://purl.obolibrary.org/obo/UBERON_0014398		respiratory muscle
http://purl.obolibrary.org/obo/UBERON_0014450		pretectal nucleus
http://purl.obolibrary.org/obo/UBERON_0014451		tongue taste bud
http://purl.obolibrary.org/obo/UBERON_0014452		gustatory epithelium of tongue
http://purl.obolibrary.org/obo/UBERON_0014453		gustatory epithelium of palate
http://purl.obolibrary.org/obo/UBERON_0014454		visceral abdominal adipose tissue
http://purl.obolibrary.org/obo/UBERON_0014455		subcutaneous abdominal adipose tissue
http://purl.obolibrary.org/obo/UBERON_0014466		subarachnoid fissure
http://purl.obolibrary.org/obo/UBERON_0014468		ansoparamedian fissure of cerebellum
http://purl.obolibrary.org/obo/UBERON_0014471		primary fissure of cerebellum
http://purl.obolibrary.org/obo/UBERON_0014473		precentral fissure of cerebellum
http://purl.obolibrary.org/obo/UBERON_0014477		thoracic skeleton
http://purl.obolibrary.org/obo/UBERON_0014521		anterodorsal nucleus of medial geniculate body
http://purl.obolibrary.org/obo/UBERON_0014528		extreme capsule
http://purl.obolibrary.org/obo/UBERON_0014529		lenticular fasciculus
http://purl.obolibrary.org/obo/UBERON_0014530		white matter lamina of neuraxis
http://purl.obolibrary.org/obo/UBERON_0014531		white matter lamina of diencephalon
http://purl.obolibrary.org/obo/UBERON_0014532		white matter lamina of cerebral hemisphere
http://purl.obolibrary.org/obo/UBERON_0014533		medullary lamina of thalamus
http://purl.obolibrary.org/obo/UBERON_0014534		external medullary lamina of thalamus
http://purl.obolibrary.org/obo/UBERON_0014538		subdivision of spinal cord central canal
http://purl.obolibrary.org/obo/UBERON_0014540		white matter lamina of cerebellum
http://purl.obolibrary.org/obo/UBERON_0014541		thoracic division of spinal cord central canal
